order_id,order_date,customer_id,customer_name,segment,region,city,category,sub_category,product_name,ship_mode,quantity,discount,sales,profit
ORD-2459,2022-05-05,CUST-399,Cheryl Wong,Consumer,North,Carolberg,Clothing,Shirts,Shirts Model-16,Express,19,0.3,618.08,254.6
ORD-2460,2023-03-13,CUST-371,Kristen Paul,Corporate,Central,Jesusstad,Electronics,Laptops,Laptops Model-7,Standard,2,0.2,220.89,-164.14
ORD-2461,2023-02-15,CUST-456,Yolanda Richards,Home Office,West,Annborough,Clothing,Pants,Pants Model-14,Economy,13,0.1,357.7,489.48
ORD-2462,2022-08-03,CUST-130,Michael Rogers,Home Office,North,West Robertland,Clothing,Pants,Pants Model-41,Same Day,18,0.2,1772.62,1536.5
ORD-2463,2023-01-11,CUST-440,Danny Williamson,Consumer,North,Michellestad,Clothing,Shirts,Shirts Model-42,Same Day,13,0.3,3168.02,371.37
ORD-2464,2022-04-14,CUST-589,Russell Walker,Home Office,Central,East Lindafort,Office Supplies,Paper,Paper Model-3,Express,17,0.1,1905.36,266.03
ORD-2465,2023-10-28,CUST-568,Becky Yoder,Consumer,East,Lindaland,Furniture,Desks,Desks Model-12,Standard,13,0.2,1897.27,-289.22
ORD-2466,2022-04-18,CUST-590,,Corporate,South,Cartermouth,Electronics,Phones,Phones Model-22,Same Day,14,0.2,3121.02,1302.11
ORD-2467,2022-05-19,CUST-235,Stephen White,Consumer,West,Chadton,Furniture,Chairs,Chairs Model-27,Express,14,0.1,2457.17,192.18
ORD-2468,2023-04-10,CUST-217,Joyce Miller,Home Office,East,Johnport,Office Supplies,Binders,Binders Model-14,Standard,19,0.3,589.14,1436.45
ORD-2469,2023-08-07,CUST-490,Shelly Smith,Corporate,Central,Caseton,Office Supplies,Paper,Paper Model-33,Economy,9,0.2,876.77,863.01
ORD-2470,2023-07-05,CUST-533,Brittany Roberts,Corporate,North,Wilcoxstad,Furniture,Shelves,Shelves Model-30,Same Day,7,0.0,3745.6,743.45
ORD-2471,2023-01-28,CUST-497,Robert Erickson,Home Office,North,Kristenview,Electronics,Phones,Phones Model-13,Same Day,7,0.5,4197.33,1587.75
ORD-2472,2023-07-16,CUST-283,Jordan Lara,Home Office,south,West Lindachester,Clothing,Pants,Pants Model-47,Express,7,0.3,2354.77,1199.37
ORD-2473,2022-08-27,CUST-418,Heather Fuller,Consumer,East,Lake Sarah,Office Supplies,Paper,Paper Model-13,Economy,1,0.1,3590.13,1091.6
ORD-2474,2022-09-26,CUST-541,Heather Pearson,Consumer,North,Lawsonview,Furniture,Chairs,Chairs Model-40,Standard,12,0.3,,1648.98
ORD-2475,2022-02-27,CUST-402,Caitlin Thompson,Home Office,East,Port Emilybury,Electronics,Phones,Phones Model-7,Express,6,0.2,3539.31,837.92
ORD-2476,2023-09-29,CUST-150,,Home Office,South,Leeshire,Electronics,Phones,Phones Model-10,Same Day,18,0.3,2418.78,1117.09
ORD-2477,2022-09-19,CUST-204,Danielle David,Consumer,south,East Markmouth,Furniture,Desks,Desks Model-24,Standard,16,0.2,4329.1,1020.97
ORD-2478,2023-03-06,CUST-418,Eric Garner,Consumer,North,Rodriguezland,Furniture,Tables,Tables Model-13,Same Day,13,0.5,507.4,927.21
ORD-2479,2022-06-02,CUST-434,Chad Herrera,Consumer,North,West William,Clothing,Shirts,Shirts Model-10,Standard,2,0.5,2735.32,731.9
ORD-2480,2022-03-13,CUST-590,James Baker,Home Office,Central,East Ashley,Clothing,Pants,Pants Model-2,Standard,11,0.3,2860.49,152.17
ORD-2481,2022-05-20,CUST-594,Jesus Jacobs,Consumer,North,West Gary,Clothing,Pants,Pants Model-30,Express,20,0.3,1674.36,1535.27
ORD-2482,2022-06-14,CUST-516,Dave Saunders,Corporate,Central,Lake Andrefurt,Clothing,Pants,Pants Model-3,Economy,3,0.3,476.69,169.65
ORD-2483,2023-12-28,CUST-505,Barbara Evans,Consumer,West,Snyderville,Office Supplies,Binders,Binders Model-8,Express,18,0.0,,1410.01
ORD-2484,2022-02-25,CUST-215,Kendra Morgan MD,Corporate,East,Garciafurt,Furniture,Desks,Desks Model-9,Express,12,0.1,4916.42,32.81
ORD-2485,2023-08-25,CUST-588,Denise Buckley,Home Office,North,Lake Elizabeth,Furniture,Tables,Tables Model-38,Same Day,10,0.3,1356.69,-110.75
ORD-2486,2023-11-22,CUST-280,Sheryl Butler,Corporate,North,New Hector,Electronics,Laptops,Laptops Model-15,Express,16,0.3,921.33,1175.57
ORD-2487,2022-10-04,CUST-283,Seth Martinez,Home Office,Central,West Melissa,Electronics,Laptops,Laptops Model-23,Standard,13,0.0,4740.61,1602.47
ORD-2488,2022-06-24,CUST-307,Alexander Martin,Home Office,East,East Feliciafurt,Office Supplies,Paper,Paper Model-47,Economy,9,0.3,4029.06,943.13
ORD-2489,2022-08-08,CUST-564,Ronald Wagner,Consumer,Central,East Anthony,Clothing,Pants,Pants Model-34,Same Day,10,0.3,2323.41,1997.99
ORD-2490,2023-08-09,CUST-533,Chelsea Armstrong,Home Office,South,Port Billyland,Electronics,Phones,Phones Model-6,Economy,10,0.0,172.32,370.62
ORD-2491,2023-09-15,CUST-526,Joseph Cox,Consumer,East,Laurafurt,Furniture,Desks,Desks Model-15,Same Day,18,0.2,4810.12,1138.25
ORD-2492,2022-05-01,CUST-310,Angela Watson,Corporate,East,North Nathanberg,Electronics,Laptops,Laptops Model-28,Express,5,0.0,1127.77,1920.57
ORD-2493,2022-01-15,CUST-549,Chelsea Johnson,Consumer,South,Martinbury,Clothing,Pants,Pants Model-1,Standard,1,0.0,1802.81,456.36
ORD-2494,2022-09-03,CUST-101,Anna Vasquez,Home Office,Central,Johnsmouth,Clothing,Accessories,Accessories Model-37,Standard,4,0.2,2972.78,1108.03
ORD-2495,2023-08-05,CUST-520,Jennifer Bradshaw,Consumer,South,West Raymond,Electronics,Accessories,Accessories Model-44,Economy,7,0.3,3767.31,1143.88
ORD-2496,2023-02-02,CUST-272,Kenneth Cruz,Corporate,Central,Lake Maryberg,Clothing,Shirts,Shirts Model-6,Economy,16,0.2,54.44,1528.86
ORD-2497,2022-09-13,CUST-470,Renee Sellers,Consumer,West,Stoutland,Office Supplies,Pens,Pens Model-6,Standard,17,0.0,2178.46,1747.73
ORD-2498,2022-12-04,CUST-592,Isabel Thompson,Corporate,South,Mccoyberg,Office Supplies,Binders,Binders Model-2,Express,9,0.0,2511.23,1446.23
ORD-2499,2023-02-25,CUST-583,Heather Crawford,Home Office,Central,Lake Randy,Office Supplies,Envelopes,Envelopes Model-39,Same Day,10,0.5,159.56,439.8
ORD-2500,2022-02-24,CUST-236,Michael Estrada,Home Office,North,West Christopher,Clothing,Pants,Pants Model-9,Standard,17,0.1,486.5,966.23
ORD-2501,2022-06-02,CUST-117,Kristen Olson,Home Office,East,Port Victoriastad,Office Supplies,Paper,Paper Model-33,Standard,16,0.2,4805.25,599.49
ORD-2502,2023-02-26,CUST-213,Arthur Oneal,Corporate,West,West Heather,Office Supplies,Pens,Pens Model-2,Standard,10,0.0,1564.75,1887.38
ORD-2503,2022-04-20,CUST-580,,Consumer,South,East Logan,Furniture,Shelves,Shelves Model-41,Same Day,12,0.5,2749.27,1279.22
ORD-2504,2022-03-04,CUST-128,Corey Clay,Corporate,West,West Thomas,Electronics,Phones,Phones Model-27,Standard,2,0.0,2328.59,97.65
ORD-2505,2022-04-02,CUST-189,Michelle Burke,Consumer,South,Lake Peterborough,Electronics,Phones,Phones Model-37,Economy,3,0.2,,1414.97
ORD-2506,2023-05-25,CUST-266,Antonio Oneal,Consumer,East,South Rebeccastad,Office Supplies,Paper,Paper Model-20,Economy,2,0.2,3679.79,701.02
ORD-2507,2023-10-12,CUST-112,Michael Love,Consumer,Central,Audreymouth,Clothing,Pants,Pants Model-6,Same Day,8,0.0,1506.23,1598.0
ORD-2508,2023-05-19,CUST-279,Brian Ramos,Home Office,West,Cobbstad,Furniture,Shelves,Shelves Model-6,Economy,14,0.5,4228.27,296.79
ORD-2509,2023-11-16,CUST-101,Katherine Orozco,Home Office,West,Stevensonchester,Furniture,Desks,Desks Model-27,Economy,12,0.3,4764.04,606.75
ORD-2510,2023-02-23,CUST-538,Nicholas Turner,Corporate,Central,Perezbury,Electronics,Accessories,Accessories Model-19,Economy,15,0.0,4262.98,716.6
ORD-2511,2022-02-07,CUST-512,Jeremy Turner,Home Office,East,Martinezshire,Office Supplies,Paper,Paper Model-33,Economy,10,0.1,2069.78,1845.09
ORD-2512,2022-02-24,CUST-478,Riley Roman,Corporate,Central,Christyview,Furniture,Shelves,Shelves Model-10,Standard,5,0.0,1543.12,664.34
ORD-2513,2023-01-01,CUST-108,Julie Alexander,Corporate,East,Port Daniel,Office Supplies,Pens,Pens Model-19,Standard,4,0.0,1291.32,1507.01
ORD-2514,2023-04-20,CUST-319,Melissa Webb,Consumer,East,South Samantha,Electronics,Laptops,Laptops Model-15,Same Day,19,0.2,1252.9,1671.5
ORD-2515,2023-08-24,CUST-307,Julia Phillips,Corporate,East,Jodiburgh,Electronics,Tablets,Tablets Model-50,Standard,12,0.0,4008.84,934.73
ORD-2516,2022-11-15,CUST-142,Christian Jones,Home Office,South,Lake Linda,Furniture,Shelves,Shelves Model-16,Standard,4,0.3,988.41,1424.43
ORD-2517,2022-09-03,CUST-473,Sarah Oconnell,Home Office,Central,New Emily,Clothing,Shirts,Shirts Model-25,Standard,2,0.1,2488.39,-68.9
ORD-2518,2022-03-24,CUST-580,David Cox,Consumer,South,Lake Daniel,Clothing,Shirts,Shirts Model-20,Economy,4,0.1,456.43,334.85
ORD-2519,2022-02-16,CUST-422,Ruth Martin,Corporate,South,Nicholasbury,Clothing,Accessories,Accessories Model-49,Same Day,20,0.0,3905.56,-58.59
ORD-2520,2023-06-21,CUST-104,Deanna Jackson,Home Office,North,Hansenstad,Office Supplies,Envelopes,Envelopes Model-5,Express,15,0.2,1650.0,538.71
ORD-2521,2022-06-20,CUST-528,Jessica Ellis,Corporate,Central,Lake Derek,Electronics,Accessories,Accessories Model-48,Standard,16,0.1,2794.98,1254.79
ORD-2522,2022-04-25,CUST-114,Ashley Contreras,Home Office,Central,Paulland,Furniture,Desks,Desks Model-8,Economy,5,0.1,4728.01,-56.7
ORD-2523,2023-05-08,CUST-201,Kelly Weiss,Corporate,East,Fryeton,Clothing,Shoes,Shoes Model-15,Standard,15,0.3,2457.15,-22.59
ORD-2524,2023-07-15,CUST-381,Theresa Bowers,Corporate,East,East Christian,Furniture,Shelves,Shelves Model-30,Standard,1,0.1,84.47,1362.43
ORD-2525,2023-02-09,CUST-522,Misty Rodriguez,Consumer,West,Michaeltown,Furniture,Tables,Tables Model-38,Standard,13,0.5,4820.4,73.22
ORD-2526,2023-02-12,CUST-510,Carol Herrera,Corporate,East,South Hailey,Clothing,Shoes,Shoes Model-5,Economy,20,0.0,3335.25,-254.18
ORD-2527,2022-04-02,CUST-529,Isabella Newman,Corporate,East,Port Davidmouth,Office Supplies,Pens,Pens Model-10,Economy,3,0.0,,1392.34
ORD-2528,2022-06-10,CUST-483,Andrew Chan,Home Office,North,Mccoyville,Electronics,Tablets,Tablets Model-40,Express,19,0.1,1417.53,187.33
ORD-2529,2022-01-11,CUST-317,Matthew Stephens,Home Office,North,South Melindaland,Furniture,Chairs,Chairs Model-1,Same Day,8,0.0,1514.12,-53.59
ORD-2530,2023-07-18,CUST-306,Susan Sanchez,Home Office,South,North Becky,Clothing,Shoes,Shoes Model-15,Same Day,8,0.2,4945.92,1306.06
ORD-2531,2023-05-26,CUST-179,Ashley Mann,Corporate,Central,West Matthewshire,Electronics,Tablets,Tablets Model-38,Economy,4,0.2,2108.85,1468.03
ORD-2532,2023-07-14,CUST-564,Kimberly Brown,Corporate,East,Stacychester,Electronics,Laptops,Laptops Model-7,Express,8,0.5,3854.44,1783.42
ORD-2533,2022-09-23,CUST-427,,Consumer,Central,South Jennifer,Office Supplies,Binders,Binders Model-30,Express,8,0.3,782.27,1664.39
ORD-2534,2023-03-09,CUST-118,Samantha Tucker,Corporate,North,Joannastad,Office Supplies,Binders,Binders Model-29,Standard,1,0.3,3868.09,777.7
ORD-2535,2022-09-27,CUST-428,Pamela Newman,Consumer,West,Lake Michaelville,Office Supplies,Envelopes,Envelopes Model-43,Standard,7,0.0,3775.95,805.57
ORD-2536,2023-03-29,CUST-254,,Home Office,East,East Tristan,Electronics,Laptops,Laptops Model-46,Economy,6,0.3,1489.57,-132.34
ORD-2537,2022-06-01,CUST-364,Nancy Campbell,Corporate,North,West Michelle,Clothing,Accessories,Accessories Model-29,Economy,14,0.2,4468.58,127.65
ORD-2538,2023-05-05,CUST-461,Amy Martin,Consumer,East,Conradfurt,Furniture,Tables,Tables Model-14,Economy,16,0.3,4728.52,1677.23
ORD-2539,2023-09-14,CUST-455,Amy Abbott,Consumer,East,New Lorifurt,Clothing,Accessories,Accessories Model-34,Economy,19,0.1,270.07,1760.62
ORD-2540,2022-01-07,CUST-368,Kelly Smith,Home Office,South,East Margaret,Furniture,Shelves,Shelves Model-31,Express,19,0.3,1740.8,-241.58
ORD-2541,2022-09-21,CUST-449,Mary Rocha,Home Office,East,Cainton,Clothing,Accessories,Accessories Model-27,Economy,2,0.3,3884.79,422.82
ORD-2542,2022-09-18,CUST-400,Peter Horton,Home Office,North,Claytonport,Office Supplies,Binders,Binders Model-16,Same Day,5,0.1,802.34,1656.24
ORD-2543,2022-07-31,CUST-189,Sue Miller,Home Office,South,Bryantside,Furniture,Desks,Desks Model-31,Standard,4,0.0,909.51,1324.18
ORD-2544,2023-09-14,CUST-316,Brandon Hess,Consumer,North,Micheleshire,Clothing,Accessories,Accessories Model-50,Same Day,6,0.5,612.25,831.19
ORD-2545,2022-02-03,CUST-527,Lisa Martin,Corporate,Central,Robertfort,Clothing,Pants,Pants Model-1,Express,19,0.1,1880.24,1861.99
ORD-2546,2022-09-30,CUST-353,Joseph Mcclain,Consumer,north,Jeremymouth,Electronics,Phones,Phones Model-28,Standard,3,0.3,930.08,614.3
ORD-2547,2023-02-14,CUST-498,Belinda Hoover,Consumer,East,Lauriechester,Furniture,Chairs,Chairs Model-44,Standard,2,0.2,4620.02,724.99
ORD-2548,2022-09-17,CUST-214,Terry Brown,Consumer,west,Ericfort,Clothing,Pants,Pants Model-11,Same Day,15,0.3,4584.93,566.49
ORD-2549,2023-02-12,CUST-131,James Moreno,Consumer,East,Smithport,Furniture,Chairs,Chairs Model-40,Same Day,4,0.5,3783.6,447.72
ORD-2550,2022-07-04,CUST-558,John Stokes,Home Office,North,North Lauren,Furniture,Desks,Desks Model-25,Express,12,0.0,2709.18,-99.88
ORD-2551,2023-03-17,CUST-430,Sarah Price,Corporate,South,Lake Sandrahaven,Electronics,Laptops,Laptops Model-30,Express,18,0.2,3595.45,740.89
ORD-2552,2023-04-09,CUST-379,Aaron Conway,Corporate,East,Jeanetteland,Office Supplies,Paper,Paper Model-1,Economy,16,0.2,3616.7,863.03
ORD-2553,2023-11-13,CUST-591,Scott Burnett,Consumer,Central,North Susanfort,Electronics,Phones,Phones Model-3,Express,6,0.0,3577.19,-62.45
ORD-2554,2022-10-14,CUST-117,John Meyer,Home Office,South,Lake Thomas,Furniture,Chairs,Chairs Model-12,Express,12,0.1,1302.65,1016.57
ORD-2555,2022-03-10,CUST-563,Katie Little,Home Office,East,South Edward,Furniture,Shelves,Shelves Model-23,Standard,4,0.5,213.28,1562.05
ORD-2556,2022-08-20,CUST-516,David Richardson,Home Office,Central,Simsmouth,Office Supplies,Paper,Paper Model-19,Express,20,0.1,4278.03,1036.06
ORD-2557,2023-02-08,CUST-167,Keith Davis,Consumer,Central,West Raymond,Office Supplies,Pens,Pens Model-2,Same Day,19,0.5,4596.49,1061.82
ORD-2558,2022-04-03,CUST-327,Craig Wilson,Corporate,Central,North Natalie,Office Supplies,Binders,Binders Model-26,Same Day,20,0.5,816.84,1033.51
ORD-2559,2023-02-16,CUST-258,Karen Long,Home Office,East,New Allison,Furniture,Desks,Desks Model-18,Express,3,0.0,998.46,806.58
ORD-2560,2023-04-04,CUST-150,Melissa Gentry,Home Office,South,Anthonyfort,Electronics,Laptops,Laptops Model-12,Economy,15,0.0,1716.07,1967.76
ORD-2561,2023-03-10,CUST-263,Roy Newman,Consumer,Central,New Thomas,Clothing,Pants,Pants Model-41,Economy,9,0.3,4276.3,330.36
ORD-2562,2023-04-05,CUST-102,Kelsey Spencer,Home Office,Central,South Tylerfort,Clothing,Shirts,Shirts Model-11,Same Day,11,0.1,4045.17,225.71
ORD-2563,2023-12-09,CUST-105,Angela Greene,Corporate,North,South Joe,Electronics,Tablets,Tablets Model-18,Express,5,0.0,1159.06,463.29
ORD-2564,2023-05-12,CUST-171,Lauren Miller,Corporate,West,Brentshire,Electronics,Accessories,Accessories Model-39,Express,12,0.2,4587.45,760.29
ORD-2565,2023-10-06,CUST-577,Christina Schwartz,Home Office,North,Grayhaven,Furniture,Shelves,Shelves Model-38,Express,1,0.2,3991.5,439.07
ORD-2566,2023-08-12,CUST-220,Michael Neal,Consumer,Central,South Nancy,Clothing,Accessories,Accessories Model-38,Economy,12,0.0,999.39,180.63
ORD-2567,2023-07-10,CUST-240,Aaron Mckinney,Consumer,Central,West Danielland,Office Supplies,Envelopes,Envelopes Model-22,Same Day,17,0.5,3330.91,1908.08
ORD-2568,2023-12-29,CUST-503,Margaret Holt,Consumer,North,Millerbury,Office Supplies,Envelopes,Envelopes Model-48,Same Day,13,0.3,3970.74,10.44
ORD-2569,2023-10-15,CUST-141,Justin Oliver,Home Office,West,Kathleenshire,Office Supplies,Pens,Pens Model-11,Express,6,0.1,,1395.36
ORD-2570,2023-11-11,CUST-487,Johnny Floyd,Corporate,West,New Maria,Furniture,Shelves,Shelves Model-12,Economy,7,0.5,4669.79,633.19
ORD-2571,2022-06-16,CUST-247,James Williams,Home Office,Central,Port Joshua,Electronics,Laptops,Laptops Model-12,Standard,1,0.5,1235.96,329.11
ORD-2572,2022-05-18,CUST-570,Christopher Acosta,Corporate,North,Marshallfurt,Clothing,Shirts,Shirts Model-38,Same Day,14,0.1,2055.45,-299.43
ORD-2573,2022-08-26,CUST-489,Regina Martinez,Consumer,Central,New Darleneville,Electronics,Phones,Phones Model-15,Express,12,0.1,3076.47,-185.22
ORD-2574,2022-03-30,CUST-536,Anna Chapman,Consumer,North,South Curtis,Clothing,Shirts,Shirts Model-27,Standard,17,0.1,4748.69,211.04
ORD-2575,2022-04-24,CUST-525,Jerry Morris,Consumer,West,Justinfurt,Office Supplies,Envelopes,Envelopes Model-28,Express,13,0.2,4618.11,1421.23
ORD-2576,2023-08-10,CUST-202,Andrea Rios,Corporate,West,Proctorfort,Electronics,Phones,Phones Model-6,Economy,14,0.1,1634.57,764.97
ORD-2577,2022-04-28,CUST-416,Heidi Sharp,Corporate,East,Stewartview,Furniture,Desks,Desks Model-46,Standard,14,0.2,72.03,1854.77
ORD-2578,2022-10-22,CUST-335,Raymond Fisher,Consumer,West,Ashleyberg,Office Supplies,Binders,Binders Model-31,Economy,17,0.2,590.36,1422.39
ORD-2579,2023-12-11,CUST-249,Jeremiah Jordan,Consumer,Central,Evansland,Electronics,Accessories,Accessories Model-3,Same Day,14,0.0,1050.06,277.32
ORD-2580,2022-03-30,CUST-415,Adam Brown,Home Office,South,Cookfort,Clothing,Shirts,Shirts Model-12,Same Day,6,0.0,4181.11,837.15
ORD-2581,2022-10-01,CUST-212,Laura Henry,Corporate,East,Mirandaview,Office Supplies,Binders,Binders Model-28,Same Day,7,0.5,398.07,841.28
ORD-2582,2023-01-03,CUST-289,Monique Salas,Home Office,South,New Tiffany,Electronics,Laptops,Laptops Model-25,Express,14,0.5,4371.99,1477.24
ORD-2583,2023-12-25,CUST-590,Paul Price,Consumer,Central,West Benjamin,Furniture,Desks,Desks Model-22,Express,17,0.2,1338.44,1201.52
ORD-2584,2022-04-04,CUST-264,James Anderson,Home Office,Central,Taylorstad,Office Supplies,Pens,Pens Model-2,Standard,19,0.1,1960.17,340.61
ORD-2585,2023-05-16,CUST-477,Bianca Ramos,Consumer,East,Chavezside,Electronics,Tablets,Tablets Model-15,Economy,17,0.5,4233.69,1160.71
ORD-2586,2023-07-10,CUST-593,Denise Smith,Corporate,West,Brandonfort,Clothing,Shirts,Shirts Model-17,Economy,15,0.1,3764.68,1639.46
ORD-2587,2023-11-06,CUST-365,Derek Fischer,Corporate,Central,Cynthiaberg,Electronics,Tablets,Tablets Model-48,Standard,2,0.1,1491.7,1296.22
ORD-2588,2023-06-14,CUST-332,Lawrence Rodriguez,Home Office,Central,Leberg,Electronics,Phones,Phones Model-25,Standard,10,0.1,1547.25,-205.68
ORD-2589,2022-08-22,CUST-568,Susan Moran,Corporate,Central,Steventown,Office Supplies,Paper,Paper Model-33,Express,7,0.0,3532.38,721.68
ORD-2590,2023-04-28,CUST-161,Angel Daugherty,Home Office,South,New Nicoletown,Electronics,Accessories,Accessories Model-12,Express,14,0.3,3507.21,1741.63
ORD-2591,2023-09-22,CUST-360,Michael Thompson DDS,Home Office,Central,New Kaylaview,Office Supplies,Paper,Paper Model-28,Same Day,7,0.5,90.56,877.37
ORD-2592,2023-04-28,CUST-204,Elizabeth Hurst,Corporate,South,Hayleymouth,Electronics,Accessories,Accessories Model-45,Economy,13,0.0,3759.64,1017.07
ORD-2593,2023-11-18,CUST-171,Courtney Bell MD,Consumer,West,Susantown,Office Supplies,Paper,Paper Model-4,Same Day,18,0.3,3187.64,1013.3
ORD-2594,2022-01-31,CUST-529,Jeffrey Morgan,Consumer,North,West Jessica,Clothing,Accessories,Accessories Model-26,Express,19,0.0,2041.6,173.65
ORD-2595,2023-11-21,CUST-576,Jesse Nolan,Consumer,West,South Bruceport,Furniture,Chairs,Chairs Model-8,Express,14,0.2,4976.03,1577.72
ORD-2596,2022-04-03,CUST-103,Steven Jones,Home Office,West,Harrisfurt,Furniture,Desks,Desks Model-20,Same Day,6,0.3,2293.13,1803.17
ORD-2597,2023-11-22,CUST-254,Kathryn Morris,Home Office,Central,Smithville,Furniture,Chairs,Chairs Model-45,Standard,4,0.2,3857.7,1902.57
ORD-2598,2023-01-25,CUST-274,William Fowler,Home Office,West,West Roy,Clothing,Shirts,Shirts Model-13,Standard,12,0.2,2998.08,-153.93
ORD-2599,2023-07-29,CUST-242,Miranda Wright,Home Office,South,Summerburgh,Office Supplies,Pens,Pens Model-4,Express,3,0.3,4563.19,1407.75
ORD-2600,2023-10-12,CUST-439,Mario Boyd,Consumer,North,East Karimouth,Electronics,Accessories,Accessories Model-22,Standard,4,0.3,1890.76,1174.05
ORD-2601,2022-12-03,CUST-496,Jill Jackson,Consumer,North,East Brandon,Furniture,Chairs,Chairs Model-31,Standard,20,0.1,17.35,1860.81
ORD-2602,2022-02-01,CUST-365,William Lewis,Home Office,North,Lake Richard,Electronics,Laptops,Laptops Model-30,Express,13,0.1,2570.76,940.67
ORD-2603,2022-11-03,CUST-584,Christina Garcia,Consumer,North,Port Kimberlyland,Furniture,Shelves,Shelves Model-30,Express,17,0.5,4213.81,450.37
ORD-2604,2023-10-09,CUST-376,Alan Evans,Consumer,West,Port Amanda,Furniture,Desks,Desks Model-38,Standard,20,0.3,1385.29,-126.9
ORD-2605,2022-01-16,CUST-530,Lisa Shaw,Consumer,South,Cynthiamouth,Clothing,Pants,Pants Model-40,Standard,15,0.0,2791.77,919.88
ORD-2606,2023-11-20,CUST-237,Amy Jones,Consumer,East,East Victor,Clothing,Pants,Pants Model-39,Economy,6,0.2,4507.76,308.49
ORD-2607,2022-03-25,CUST-251,Benjamin Harris,Home Office,South,New Sandraland,Clothing,Shirts,Shirts Model-20,Express,12,0.1,,1392.3
ORD-2608,2023-04-15,CUST-382,Jaime Webb,Corporate,Central,South Eric,Furniture,Tables,Tables Model-29,Economy,2,0.1,1827.52,-279.4
ORD-2609,2022-09-06,CUST-491,Rachel Escobar,Home Office,East,Lake Cheyenne,Furniture,Shelves,Shelves Model-3,Same Day,12,0.1,1883.41,5.8
ORD-2610,2023-01-12,CUST-108,Timothy Stephenson,Consumer,West,Jacksontown,Electronics,Accessories,Accessories Model-45,Same Day,17,0.5,3896.63,340.28
ORD-2611,2022-09-12,CUST-464,Kathleen Price,Corporate,West,Marshallville,Clothing,Accessories,Accessories Model-10,Express,5,0.1,2593.68,335.82
ORD-2612,2023-08-23,CUST-258,Jeremy Thomas,Home Office,West,Grimesmouth,Clothing,Shoes,Shoes Model-43,Express,5,0.0,377.71,557.52
ORD-2613,2023-02-25,CUST-296,Richard Brown,Corporate,West,Spencerfort,Furniture,Tables,Tables Model-5,Economy,19,0.5,2822.74,-3.74
ORD-2614,2022-08-09,CUST-344,Michael Smith,Corporate,Central,Andreabury,Furniture,Tables,Tables Model-33,Economy,16,0.3,1609.88,971.55
ORD-2615,2022-05-05,CUST-125,Lori Deleon,Home Office,East,Dylanmouth,Electronics,Tablets,Tablets Model-39,Express,4,0.2,1242.82,907.94
ORD-2616,2022-05-10,CUST-559,Kimberly Solomon,Consumer,East,Ashleemouth,Electronics,Laptops,Laptops Model-20,Standard,15,0.3,2018.23,-232.54
ORD-2617,2023-10-30,CUST-545,,Corporate,Central,Lake Shawn,Electronics,Tablets,Tablets Model-5,Express,10,0.0,3310.06,1661.69
ORD-2618,2023-10-13,CUST-116,Sara Tucker,Home Office,Central,New Jessicaburgh,Office Supplies,Pens,Pens Model-35,Economy,11,0.3,4219.65,781.18
ORD-2619,2022-01-12,CUST-432,Eugene White,Consumer,North,North Douglas,Furniture,Shelves,Shelves Model-34,Express,8,0.2,1654.24,1930.13
ORD-2620,2023-09-16,CUST-582,Tanya Willis,Corporate,Central,New David,Clothing,Accessories,Accessories Model-40,Economy,5,0.5,4712.62,-64.7
ORD-2621,2023-02-16,CUST-143,Charles Romero,Corporate,East,Rodriguezburgh,Electronics,Tablets,Tablets Model-16,Standard,15,0.5,2674.4,1722.5
ORD-2622,2022-06-06,CUST-475,Anthony Conner,Home Office,East,Lake Nancyland,Office Supplies,Envelopes,Envelopes Model-1,Same Day,8,0.2,3790.9,1198.77
ORD-2623,2023-11-04,CUST-261,Michelle Navarro,Corporate,North,Williamside,Furniture,Chairs,Chairs Model-1,Standard,16,0.3,978.91,1219.1
ORD-2624,2022-08-20,CUST-490,Dr. Angela Navarro,Home Office,South,Stephanieland,Office Supplies,Paper,Paper Model-3,Express,11,0.5,2101.03,1442.41
ORD-2625,2022-07-18,CUST-252,Joshua Reynolds,Home Office,South,Port Melissamouth,Furniture,Desks,Desks Model-19,Same Day,9,0.3,1057.74,-207.28
ORD-2626,2022-01-27,CUST-312,Brent Munoz,Consumer,South,New Rebecca,Clothing,Accessories,Accessories Model-21,Standard,1,0.3,2225.22,1905.17
ORD-2627,2023-10-07,CUST-385,David Deleon,Corporate,North,Samanthaville,Electronics,Accessories,Accessories Model-31,Express,6,0.5,180.24,1813.51
ORD-2628,2022-02-07,CUST-506,Brandon Stokes,Corporate,Central,East Michelleview,Furniture,Shelves,Shelves Model-1,Same Day,12,0.5,3029.04,-131.24
ORD-2629,2022-09-24,CUST-300,Christine Hernandez,Home Office,east,Rubiofort,Office Supplies,Envelopes,Envelopes Model-16,Standard,13,0.0,1363.53,1541.76
ORD-2630,2023-08-25,CUST-106,Mrs. Lindsey Brown,Home Office,East,Lake Joseport,Office Supplies,Paper,Paper Model-21,Same Day,4,0.5,,1606.41
ORD-2631,2022-03-25,CUST-207,Brenda Rodriguez,Home Office,West,Reynoldsstad,Furniture,Tables,Tables Model-26,Express,2,0.1,4023.32,-244.49
ORD-2632,2023-10-06,CUST-437,Mr. Roger Aguirre,Corporate,Central,Davisberg,Clothing,Shoes,Shoes Model-35,Standard,5,0.3,4860.79,1410.61
